group_id,decision,canonical_name,note
almond_beverage_sugar_unfortified__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almond_beverages_chocolate_d2_e_fortified_milk_shelf_stable_unsweetened_vitamin__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almond_bites_candies_chocolate_hershey_milk_s__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almond_blueberry_cereal_crunch_eat_post_ready_selects_to__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almond_butter_nuts_plain__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almond_cereal_eat_k_kellogg_ready_s_special_to_vanilla__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almond_cereal_eat_kellogg_muslix_raisin_ready_s_to__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almond_chocolate_coating_cream_ice_stick_vanilla__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almond_cinnamon_danish_nut_nut_nut_pastry_raisin__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almond_defatted_meal_nuts_partially__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almond_milk_plain_refrigerated_unsweetened__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_bars_candies_caramel_chocolate_coated_nougat__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_bars_candies_chocolate_white__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_blanched_nuts__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_blanched_nuts_oil__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_blanched_nuts_unroasted__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_bunches_cereal_eat_honey_oats_post_ready_to__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_cereal_crunch_eat_fat_harvest_low_quaker_raisins_ready_to__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_dry_nuts_salt__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_dry_nuts_unblanched__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_flavor_nuts_oil_salt_smoke__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
almonds_nuts_toasted_unblanched__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
alpen_cereal_eat_fat_low_ready_sugar_to_weetabix__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
alpha_bits_cereal_eat_post_ready_to__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
also_bread_corn_cornbread_dry_mix_mix_muffin_prepared__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
also_bread_french_or_sourdough_toasted_vienna__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
also_cracker_fat_low_oyster_saltine_soda_sodium_soup__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
also_english_muffin_plain_sourdough__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
alternative_as_base_meat_minerals_pea_protein_purchased_soy_vitamins_wheat__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
alternative_dairy_fortified_milk_milk_non_soya_sweetened_to__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
always_boneless_hormel_loin_pork_pork_tender__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
am_e_emball_pr_ricaine_sauce__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
amande_aux_avec_chocolat_coque_e_etc_fourr_fruits_gaufrette_noisette_ou_pralin_sans__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
amande_e_e_fum_go_grill_sal_t__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
amandes_au_aux_can_chocolat_cookie_coque_de_emball_et_fruits_noisettes_noix_p_pr__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
amandes_au_aux_chocolat_fruits_lait_noisettes_praline_raisins_secs_tablette__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
amaranth_flour__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
amaranth_grain__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
amaranth_leaves__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
amaranth_leaves__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
american_bread_cheese_cheese_lettuce_on_steak_sub_subway_tomato_white__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
american_capelin_fish_rainbow_smelt__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
american_cheddar_cheese_cholesterol_imitation_low_or__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
american_cheddar_cheese_low_or_pasteurized_process_sodium__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
american_cheese_cheese_food_or_pasteurized_process_product_singles__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
american_cheese_d_fat_fortified_pasteurized_process_product_reduced_vitamin__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
american_chocolate_muffins_not_retail__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
american_crustaceans_lobster_northern__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
american_crustaceans_lobster_northern_or__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
american_fish_shad__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
ananas_appertis_au_ger_goutt_l_non_sirop__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
